2010-02-20 23:08:42;24.69;24.56;-6.56
2010-02-20 23:08:55;24.62;24.56;-6.69
2010-02-20 23:09:09;24.62;24.56;-6.81
2010-02-20 23:09:22;24.62;24.56;-7.25
2010-02-20 23:09:35;24.62;24.56;-7.62
2010-02-20 23:09:48;24.69;24.62;-8.06
2010-02-20 23:10:01;24.75;24.69;-7.81
2010-02-20 23:10:14;24.81;24.69;-7.62
2010-02-20 23:10:27;24.81;24.75;-7.31
2010-02-20 23:10:40;24.88;24.81;-7.44
2010-02-20 23:10:53;24.94;24.81;-8.12
2010-02-20 23:11:06;25.00;24.88;-8.50
2010-02-20 23:11:19;25.00;24.94;-8.19
2010-02-20 23:11:32;25.06;25.00;-7.94
2010-02-20 23:11:46;25.12;25.00;-7.50
2010-02-20 23:11:59;25.12;25.00;-8.00
2010-02-20 23:12:12;25.19;25.06;-8.62
2010-02-20 23:12:25;25.19;25.06;-8.75
2010-02-20 23:12:38;25.12;25.06;-8.06
2010-02-20 23:12:51;25.12;25.00;-7.81
2010-02-20 23:13:04;25.12;25.00;-8.31
2010-02-20 23:13:17;25.06;25.00;-9.00
2010-02-20 23:13:30;25.06;25.00;-8.75
2010-02-20 23:13:43;25.06;25.00;-8.31
2010-02-20 23:13:56;25.12;25.06;-8.44
2010-02-20 23:14:09;25.12;25.06;-8.44
2010-02-20 23:14:23;25.19;25.12;-8.88
2010-02-20 23:14:36;25.25;25.12;-9.06
2010-02-20 23:14:49;25.25;25.12;-9.31
2010-02-20 23:15:02;25.25;25.12;-9.94
2010-02-20 23:15:15;25.25;25.12;-10.50
2010-02-20 23:15:28;25.19;25.12;-11.00
2010-02-20 23:15:41;25.19;25.06;-11.56
2010-02-20 23:15:54;25.12;25.06;-11.88
2010-02-20 23:16:07;25.12;25.00;-11.75
2010-02-20 23:16:20;25.06;25.00;-10.94
2010-02-20 23:16:33;25.06;25.00;-10.88
2010-02-20 23:16:46;25.06;24.94;-11.50
2010-02-20 23:17:00;25.00;24.94;-10.94
2010-02-20 23:17:13;25.00;24.94;-10.50
2010-02-20 23:17:26;25.00;24.94;-10.75
2010-02-20 23:17:39;24.94;24.88;-9.69
2010-02-20 23:17:52;24.94;24.88;-9.75
2010-02-20 23:18:05;24.94;24.88;-9.81
2010-02-20 23:18:18;24.94;24.81;-9.06
2010-02-20 23:18:31;24.88;24.81;-8.56
2010-02-20 23:18:44;24.88;24.81;-8.62
2010-02-20 23:18:57;24.88;24.81;-8.81
2010-02-20 23:19:10;24.94;24.81;-9.19
2010-02-20 23:19:23;24.88;24.81;-8.50
2010-02-20 23:19:37;24.81;24.75;-8.75
2010-02-20 23:19:50;24.81;24.75;-8.44
2010-02-20 23:20:03;24.81;24.75;-8.12
2010-02-20 23:20:16;24.81;24.75;-8.44
2010-02-20 23:20:29;24.81;24.75;-8.88
2010-02-20 23:20:42;24.75;24.75;-9.06
2010-02-20 23:20:55;24.75;24.69;-8.31
2010-02-20 23:21:08;24.75;24.69;-8.44
2010-02-20 23:21:21;24.75;24.75;-9.06
2010-02-20 23:21:34;24.75;24.69;-9.88
2010-02-20 23:21:47;24.81;24.75;-10.50
2010-02-20 23:22:01;24.81;24.75;-11.25
2010-02-20 23:22:14;24.81;24.75;-10.62
2010-02-20 23:22:27;24.81;24.75;-10.44
2010-02-20 23:22:40;24.81;24.75;-10.88
2010-02-20 23:22:53;24.81;24.75;-11.50
2010-02-20 23:23:06;24.81;24.75;-12.06
2010-02-20 23:23:19;24.81;24.75;-12.44
2010-02-20 23:23:32;24.81;24.69;-12.62
2010-02-20 23:23:45;24.81;24.75;-12.56
2010-02-20 23:23:58;24.81;24.75;-11.69
2010-02-20 23:24:11;24.81;24.75;-11.56
2010-02-20 23:24:24;24.81;24.75;-11.75
2010-02-20 23:24:38;24.81;24.75;-12.19
2010-02-20 23:24:51;24.81;24.69;-12.50
2010-02-20 23:25:04;24.81;24.69;-12.75
2010-02-20 23:25:17;24.75;24.75;-12.75
2010-02-20 23:25:30;24.75;24.69;-12.81
2010-02-20 23:25:43;24.75;24.69;-12.81
2010-02-20 23:25:56;24.75;24.69;-12.62
2010-02-20 23:26:09;24.75;24.69;-12.50
2010-02-20 23:26:22;24.69;24.62;-12.50
2010-02-20 23:26:35;24.69;24.62;-12.44
2010-02-20 23:26:48;24.69;24.62;-12.06
2010-02-20 23:27:01;24.69;24.62;-11.88
2010-02-20 23:27:15;24.69;24.56;-11.81
2010-02-20 23:27:28;24.62;24.56;-11.75
2010-02-20 23:27:41;24.69;24.62;-11.81
2010-02-20 23:27:54;24.62;24.62;-12.06
2010-02-20 23:28:07;24.69;24.62;-11.69
2010-02-20 23:28:20;24.69;24.62;-11.25
2010-02-20 23:28:33;24.69;24.62;-10.75
2010-02-20 23:28:46;24.69;24.62;-11.00
2010-02-20 23:28:59;24.69;24.62;-10.81
2010-02-20 23:29:12;24.69;24.62;-10.06
2010-02-20 23:29:25;24.69;24.62;-9.12
2010-02-20 23:29:38;24.75;24.62;-8.81
2010-02-20 23:29:52;24.69;24.69;-8.12
2010-02-20 23:30:05;24.81;24.75;-7.88
2010-02-20 23:30:18;24.81;24.75;-8.94
2010-02-20 23:30:31;24.81;24.69;-10.00
2010-02-20 23:30:44;24.88;24.75;-10.50
2010-02-20 23:30:57;24.81;24.69;-10.88
